location,totaltweets,retweetcount,hashtags,date,Clean Text,Sentiment
,567,47,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-13 19:39:46,   det er en skandale  at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne   og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det        ,-1.0
Earth,222148,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 19:38:17,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
Horsens,13413,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 19:38:09,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
Denmark,1433,21,"['TaxTheRich', 'dkpol']",2021-08-13 19:36:46,ulighedsamok  milliardærernes formuer er steget med    siden corona ramte  mere end de sidste    år tilsammen        millioner mennesker er skubbet ud i ekstrem fattigdom i      i  blæser vi til kamp mod ekstrem ulighed    ,0.0
Danmark,18731,4,"['WorldPride', 'YouAreIncluded', 'arbejdsliv', 'dkpol', 'arbejde']",2021-08-13 19:36:41,alle har ret til et godt arbejdliv  uden diskrimination        ,3.0
"Midtjylland, Danmark",2221,5,"['dkmedier', 'dkpol']",2021-08-13 19:32:42,hallo    blåstempler jo  at pensionister og deres partnere begrænser deres arbejde og indkomst pga  modregning i pension  hvad med at fjerne den modregning først  og frigive det arbejdsudbud  allerede har beregnet    ,-3.0
,1569,1,['dkpol'],2021-08-13 19:32:07,man kan sp undre sig over at der blev sparet i den sektor under vlak  ,2.0
"Midtjylland, Danmark",2221,6,"['dkmedier', 'dkpol']",2021-08-13 19:30:41,om  hovedbestyrelse og bagland fortsat accepterer  at det beregnet arbejdsudbud vedr  pensionister og jeres resulotion ikke aktiveres før åbning for udenlandsk arbejdskraft må i nok selv svare på  flere forslag er uudnyttet      ,1.0
"Odense, Danmark",7539,1,"['dkpol', 'forbydåbenild']",2021-08-13 19:30:40,det er krafthelvede sjovt og tragisk   åbenild ,1.0
"Solrød, Sjælland",12581,3,"['klimakrise', 'dkpol', 'dkmedier', 'dkgreen']",2021-08-13 19:28:46,det er rigtigt skidt  at det er de kyniske og grådige  der står i spidsen for det lukrative erhvervsliv  hvor man bare stjæler fra andre og naturen og lader hånt om mennesker og dyr  man ødelægger på sin vej     ,-6.0
Syddanmark,344459,21,"['TaxTheRich', 'dkpol']",2021-08-13 19:28:12,ulighedsamok  milliardærernes formuer er steget med    siden corona ramte  mere end de sidste    år tilsammen        millioner mennesker er skubbet ud i ekstrem fattigdom i      i  blæser vi til kamp mod ekstrem ulighed    ,0.0
"Solrød, Sjælland",12581,21,"['TaxTheRich', 'dkpol']",2021-08-13 19:27:18,ulighedsamok  milliardærernes formuer er steget med    siden corona ramte  mere end de sidste    år tilsammen        millioner mennesker er skubbet ud i ekstrem fattigdom i      i  blæser vi til kamp mod ekstrem ulighed    ,0.0
"Aarhus, Danmark",9711,0,['dkpol'],2021-08-13 19:26:50,ja fra   januar   fra første gang jeg så dem i kbh  flere år siden  lagde jeg mærke til jeg aldrig så nogen køre med hjelm    det er gået for langsomt med at få krav om hjelm indført  min datter og jeg snakkede altid om at de ikke havde hjelm på    ,0.0
,8009,2,['dkpol'],2021-08-13 19:26:20,  troværdigheden ligger et meget lille sted  når der ikke drages konsekvenser af  og hans gøren og laden i en sag der bedst kan betegnes som meld t  og fældt  gøgler partiet som holder hånden under kriminelle  ,-2.0
"Solrød, Sjælland",12581,2,['dkpol'],2021-08-13 19:26:15,danmark evakuerer ansatte og lukker ambassade i afghanistan  så efterlades mange tidligere ansatte af danmark til taleban  og så ved vi godt hvad der sker med dem  skam jer  og    ,1.0
far left in Copenhagen 🏴‍☠️ ,31848,2,['dkpol'],2021-08-13 19:26:05, ønsker en ny klimalov      der lever op til parisaftalens målsætninger og tæller vores internationale emissioner med  og  ønsker at alle hidtidige klimaaftaler genforhandles  så de rent faktisk leverer de nødvendige reduktioner inden for allesektorer ,4.0
they/them,256,5,['dkpol'],2021-08-13 19:24:46,bered jer  de danske politikere ved at afghanistan er ved at falde til taliban  og bevidst gøres intet for at forberede en kommende periode med asylansøgere og flygtninge    som aktivister skal vi gøre os klar til at forsvare dem  som får brug for det  ,1.0
"Vejle, Danmark",601,0,['dkpol'],2021-08-13 19:23:34, så gerne tv fra den kommende rigsretssag mod støjberg pga offentlig interesse  kunne det tænkes  at  livestreamer fra det kommende møde mellem   fremtrædende df’ere  når de skal drøfte dagens retsafgørelse  det er vel i offentlighedens interesse  ,5.0
⚜️🇩🇰Denmark~Copenhagen Area,32739,1,['dkpol'],2021-08-13 19:23:11, tror ikke det er vilje til det i  har forstået at i dk er systemet bygget op således at det er elevens ansvar at lære og overlades til sig selv at søge viden  hvor lærer er vejleder andre steder bliver lærer pålagt at sørge for at børnene lærer pensum  og er ansvarliggjort ,-1.0
Earth,222148,11,"['dkpol', 'dkgreen']",2021-08-13 19:22:32,en svinebonde får   kroner for et kilo bulk gris  mindre end en økoagurk koster  ikke noget at sige til  at de er nødt til at klippe haler og nosser af og producere sådan  at hver fjerde gris dør inden dag fem     ,0.0
"Horsens, DK",1402,0,"['Afghanistan', 'dkpol', 'Rampengepungenpåterrorister']",2021-08-13 19:18:12,hvem finansierer taleban i     återrorister,0.0
,2645,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 19:16:19,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
Danmark,1,0,"['dkpol', 'politidk']",2021-08-13 19:15:18,  der er blevet kastet kanonslag hele uge i vordingborg midtby  nu er det så grelt  at kanonslagene kastes ind i folks haver  i dag har det stået på siden middag  har i haft tid til at køre et smut forbi kvicklysøen  eller er der kun én patrulje    ,0.0
,2592,8,"['dkbiz', 'dkpol']",2021-08-13 19:14:15,nye borgerlige vil spare         offentligt ansatte væk  det vil få katastrofale konsekvenser for vores børn  ældre og syge og er et opgør med den samfundsmodel  som har gjort danmark til et af verdens mest rige og lige lande   ,-3.0
Copenhagen,12374,8,['dkpol'],2021-08-13 19:14:02,mærkelig modsætning at  og  stiller klima op over for dagpenge  vi er et rigt land  der både bør sikre levegrundlaget for nyuddannede   realisere en ambitiøs klimaindsats  det fordrer også at virksomhederne kan få medarb  med de rigtige kompetencer ,3.0
"Herning, Denmark",118955,0,"['dkpol', 'dktech']",2021-08-13 19:13:41,politikere vil selvfølgelig gøre forbrugernes enheder mere usikre   man tager sig til hovedet       politikere vil tvinge apple og google til at overgive sig i appbutikskrigen ,0.0
Syddanmark,344459,4,"['skarplud', 'dkpol', 'dkmedier']",2021-08-13 19:11:42,jeg har arbejdet i restaurationsbranchen det meste af mit liv  en af grundene til den lave løn er alle turisterne i branchen  studerende og nyuddannede der ikke er organiserede er med til at holde lønnen nede     ,0.0
,7280,0,"['skarplud', 'dkpol', 'dkmedier']",2021-08-13 19:10:59,hvad med selv at prøve at leve for       om måneden  kender ingen der mener sig belønnet for arbejdsløshed    ,0.0
,7280,4,"['skarplud', 'dkpol', 'dkmedier']",2021-08-13 19:10:58,jeg har arbejdet i restaurationsbranchen det meste af mit liv  en af grundene til den lave løn er alle turisterne i branchen  studerende og nyuddannede der ikke er organiserede er med til at holde lønnen nede     ,0.0
Holte,5733,4,['dkpol'],2021-08-13 19:08:49,tak til formanden for  for at tage godt imod vores nye udspil  vi har brug for sammen at skabe langt bedre muligheder for at give danskerne en læge tæt på  hvor de bor   ,8.0
"København, Danmark",161,17,"['dkmedier', 'dkpol']",2021-08-13 19:06:03,efter dommen i byretten må man tage hatten af for ekstra bladets vedholdende og grundige afdækning af svindel med eumidler  journalisterne med  i spidsen er blevet beskyldt for alle mulige ting  nu har retten talt  ,-5.0
Danmark,323229,4,"['dkpol', 'sundpol']",2021-08-13 19:05:03,ja  det er noget af det bedste der er sket  for de ældre  men også for  medlemmerne  det højner kvaliteten og fagligheden  tak  og  for at prioritere plejehjemslægen       ,6.0
København,6234,4,"['dkpol', 'sundpol']",2021-08-13 19:05:00,ja  det er noget af det bedste der er sket  for de ældre  men også for  medlemmerne  det højner kvaliteten og fagligheden  tak  og  for at prioritere plejehjemslægen       ,6.0
"Odense, Danmark",2314,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 19:04:13,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
,14141,0,['dkpol'],2021-08-13 19:03:52, men hvis medlemmerne i  mener man sagtens kan leve for det beløb  hvorfor beviser de det så ikke selv og lever af de beløb i   år  lad os sige i       så har de jo lige  ½ måned til at forberede sig på det  vil jo nok sagtens gå med til det,0.0
Denmark,27828,1,['dkpol'],2021-08-13 19:03:00,messerschmidtsagen har blotlagt konturerne af en politiker  der har tordnet mod  svindel  korruption og frås   men som altså ikke viste sig at være et hak bedre end de eupampere  han gang på gang er gået til valg på at bekæmpe  skriver   ,-4.0
"København, Danmark ",2458,0,"['dkpol', 'dkmedier', 'COVID19dk']",2021-08-13 19:02:12,   hvorfor er dette ikke et tema i danske skoler   ,0.0
,279,11,"['hvorerDan', 'dkpol']",2021-08-13 19:01:15,hvor er dan    ,0.0
Tlf: 3524 6067,2951,4,"['WorldPride', 'YouAreIncluded', 'arbejdsliv', 'dkpol', 'arbejde']",2021-08-13 19:01:08,alle har ret til et godt arbejdliv  uden diskrimination        ,3.0
Denmark,3178,0,"['dkpol', 'dkmedier']",2021-08-13 19:01:06,er der nogen  der snakker om den betingede dom som messerschmidt fik i         retten har herved lagt vægt på tiltaltes særdeles gode personlige forhold   javel ja    ,2.0
Denmark,27828,0,['dkpol'],2021-08-13 19:01:00,selvom dansk folkepartis næstformand  morten messerschmidt  anker sin dom på seks måneders betinget fængsel for svindel med eumidler  er han sat ud af spillet om at blive sit partis næste leder  skriver   ,-6.0
"Capital Region, Denmark",8647,0,[],2021-08-13 18:59:42,  ja ikke ,1.0
Denmark,4030,0,['dkpol'],2021-08-13 18:59:07,  en manipulerende  og nu dømt  mandsperson  ikke værdig til at sidde i ft  ,2.0
"Copenhagen, Denmark",70740,18,['dkpol'],2021-08-13 18:58:35,vi lever i et demokrati  så hvis du kan se det svigt  vi her begår  så må du stemme på de  der ville leve op til almindelig anstændig opførsel overfor en ven og hjælper  og ikke de der trak ned    ,3.0
,27014,1,['dkpol'],2021-08-13 18:58:13,   nu skal man ikke stille alt for høje krav til en som kun arbejder på deltid i folketinget  efter kommunalvalget vil det ændre sig  men indtil da er der jo grænser for hvad man kan forvente når man påtager sig   fuldtidsjob  ,-3.0
Denmark,5447,0,[],2021-08-13 18:56:31,   sikke et ømt billede ,0.0
,16450,1,"['dkpol', 'dkterror']",2021-08-13 18:56:30,palæstinenser  der angreb rasmus paludan med kniv grundlovsdag       på fri fod i bazar vest    via ,0.0
,1773,2,"['dkpol', 'dkgreen']",2021-08-13 18:56:03,på flere områder har vi lavere co afgifter end vores nabolande eller slet ingen  at være et grønt foregangsland indebærer vel  at vi som minimum ikke skaber co lækage for vores naboer  der forsøger at reducere deres udledninger   gode plug &amp; playløsninger for   ,-2.0
Danmark,1474,8,"['dkbiz', 'dkpol']",2021-08-13 18:54:50,nye borgerlige vil spare         offentligt ansatte væk  det vil få katastrofale konsekvenser for vores børn  ældre og syge og er et opgør med den samfundsmodel  som har gjort danmark til et af verdens mest rige og lige lande   ,-3.0
"Rødovre, Danmark",6537,0,"['biffcn', 'dkpol']",2021-08-13 18:54:23,danskeeeee mestre ⁦⁩   ,0.0
Møn,5601,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:54:10,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
"Aarhus, Denmark",31685,3,"['dkpol', 'twitterhjerne']",2021-08-13 18:53:20,er der nogen  der ved  hvornår billetsalget til de  julefrokost starter   ,0.0
,2345,0,"['dkpol', 'kristianhegaard']",2021-08-13 18:53:07, man må fandme ikke håbe det er rigtigt at pigen kun er    år   ,-1.0
,333,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:53:06,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
Syddanmark,344459,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:49:15,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
"Herning, Denmark",118955,0,['dkpol'],2021-08-13 18:48:44,vestegnen … men venstrefløjen vil ikke debattere baggrund  fakta og virkelighed      nyt smitteboom får flere borgmestre til at grue for efteråret ,0.0
"Holbæk, Sjælland",65945,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:48:36,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
,7435,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:45:57,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
"Dragør, Danmark",7803,47,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-13 18:45:36,   det er en skandale  at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne   og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det        ,-1.0
"Aarhus, Denmark",31685,0,"['ekstrabladet', 'dkpol', 'dkmedier']",2021-08-13 18:45:26,hvis  vil tage æren  kunne i så ikke have fået ham buret inde for alvor i stedet for den vip betingede dom    ,1.0
"Capital Region, Denmark",8647,0,[],2021-08-13 18:45:14,  nemlig ,0.0
Tårnby,24027,1,['dkpol'],2021-08-13 18:44:22,   nu skal man ikke stille alt for høje krav til en som kun arbejder på deltid i folketinget  efter kommunalvalget vil det ændre sig  men indtil da er der jo grænser for hvad man kan forvente når man påtager sig   fuldtidsjob  ,-3.0
"Hvidovre, Danmark",2592,5,"['dkpol', 'sundpol']",2021-08-13 18:43:07,vi rykker nu ud til alle     uddannelsessteder i  og tilbyder de unge vaccinen  jeg forstår godt de unge har haft travlt med at holde ferie  hygge og ikke har fået tilmeldt sig  så kommer vi de unge i møde og gør det nemt at få   del gerne     ,5.0
Denmark,10795,8,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-13 18:43:02,vira er ikke levende  de har ingen energiproduktion  det er en pakke med genetisk materiale som kun kan opformeres i levende celler   læs her om isolering og påvisning af vira         ,4.0
Danmark,127421,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:43:02,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
,221,64,"['Afghanistan', 'dkpol', 'suk']",2021-08-13 18:41:34,efter vært i  havde brugt ordet tsunami af flygtninge fra   fik  lov til at sige  at flygtninge sjældent stopper i tyrkiet og iran  fakta  antal flygtninge  iflg unhcr        mio          asylansøgere til  sidste år          ,1.0
"Silkeborg, Denmark",4162,15,"['dkpol', 'dkmedier', 'samtykke', 'letstalkaboutyes']",2021-08-13 18:41:32,samtykkeloven virker   anmeldelser steget med    sigtelser steget med           ,0.0
USS Enterprise,49454,2,['dkpol'],2021-08-13 18:40:57,at det pludselig haster med at at alle synlige corona striktioner væk  er for mette frederiksen og s planlægger et hurtigt folketingsvalg  ,2.0
Denmark,5447,0,[],2021-08-13 18:40:39,har tænkt længe over pernille vermunds billeder  og mener at ligestilling netop er  at hun må bruge lige præcis de billeder  hun vil  hun må bade  hoppe eller spille på mandolin iklædt tophat og gummistøvler for min skyld  om jeg så synes  det er smagløst er en anden snak  ,0.0
Earth,222148,4,"['VenstreVedViHvorViHar', 'dkpol']",2021-08-13 18:40:07,av  ja  der var da vist et parti  der sad rigtig mange år ved magten  som helt glemte at uddanne læger       ,1.0
"Midtjylland, Danmark",7131,0,['dkpol'],2021-08-13 18:39:13, findes  der danske podcast om det tyske valg udover dr framragende stjerner og striber,0.0
Lake Laogai,23429,1,['dkpol'],2021-08-13 18:38:48,hva  er dette sandt og vidste  og  det  da i sendte danske soldater i krig  ,-2.0
,1743,0,"['dkgreen', 'dkpol']",2021-08-13 18:35:44,underlag nedslidt  populær skibakke risikerer lukning   via @      og det slidte underlag skal vel brændes på forbrændingsanlægget for at kunne få finansieret co  fangst   ,-1.0
København,7728,5,"['dkpol', 'sundpol']",2021-08-13 18:29:01,vi rykker nu ud til alle     uddannelsessteder i  og tilbyder de unge vaccinen  jeg forstår godt de unge har haft travlt med at holde ferie  hygge og ikke har fået tilmeldt sig  så kommer vi de unge i møde og gør det nemt at få   del gerne     ,5.0
,1894,0,['dkpol'],2021-08-13 18:28:55,kære larsclilleholt   vidste du at klimaforandringerne får verdenshavene til at stige  og det vil skabe dobbelt så mange oversvømmelser om blot få årtier  viser nyt studie  specielt københavn kan stå for skud   hvad vil du gøre ved det  ,2.0
"Granada Hills, CA",4108,0,['dkpol'],2021-08-13 18:26:36,spændende hvad ⁦⁩ ⁦⁩ så mener vi skal sige ‘undskyld’ for  når nu taleban’s mordor rædselsregime får frit spil… først ‘undskyld’ for at gå ind og fjerne dem  og så ‘undskyld’ for at lade dem komme tilbage    ,1.0
"Copenhagen, Denmark",22317,52,"['dkgreen', 'dkpol']",2021-08-13 18:26:13,jeg forstår ikke hvordan hvordan videnskaben kan komme med sine klareste og mest alvorlige advarsel til dato  uden at mette f  og regeringen kalder til pressemøde ligesom den     marts       erklær klimanødstilstand og behandl krisen som en nødsituation    ,-8.0
Lake Laogai,23429,0,['dkpol'],2021-08-13 18:26:08,   jeg fandt nogle få boliger på landsplan til den pris  ja   her i den virkelige verden er der næppe noget nyuddannede heller vil end ud at bruge deres uddannelse  det er jo heller ikke en høj ydelse  der er tale om og den vil v nu gøre endnu lavere   ,1.0
Earth,222148,0,"['dkpol', 'meld', 'feld']",2021-08-13 18:24:32, mjoe  men det er jo i det lønnede arbejdes medfør at dokumentfalsk og bedrageri er foregået  så her burde det vel virke omvendt  netop at frihedsberøve for at standse yderligere kriminalitet     ,-6.0
,22465,0,['dkpol'],2021-08-13 18:24:29,lov er lov og lov skal holdes  du må ikke kysse på pigerne uden at få lov    ,0.0
"Helsingør, Danmark",18072,0,"['Messerschmidt', 'FinderSelvUd', 'dkpol']",2021-08-13 18:22:31,hey  jeg har en idé til finansieringen af regningen       ,0.0
,805,0,"['dkpol', 'dkmedier']",2021-08-13 18:20:56,mød nazisten    ,0.0
Danmark,323229,1,"['dkpol', 'dktrp']",2021-08-13 18:19:03,meget vigtig budskab fra  og   elløbehjul er ikke legetøj  børn under    år må slet ikke køre uden en voksen  men uanset alder giver elløbehjul flere skader end cykel  derfor bliver der krav om hjelm fra nytår    ,-4.0
Danmark,28122,1,"['dkpol', 'dktrp']",2021-08-13 18:18:52,meget vigtig budskab fra  og   elløbehjul er ikke legetøj  børn under    år må slet ikke køre uden en voksen  men uanset alder giver elløbehjul flere skader end cykel  derfor bliver der krav om hjelm fra nytår    ,-4.0
Danmark,105443,0,['dkpol'],2021-08-13 18:18:13,på den allerførste retsdag fik  et spørgsmål  der burede ham inde fra begyndelsen       ,2.0
,895,0,['dkpol'],2021-08-13 18:16:41,man kan også starte med at fortælle dem om arv og testamente til f eks kattens værn   ,0.0
,1123,0,['dkpol'],2021-08-13 18:16:11,ok  det er så bare en tv  medarbejder der udtaler sig  voldsom og særdeles hård det lyder mest som om tv  kaster sit lod i skålen  uretfærdig   det minder lidt om   ’erne  hvor alt blev vinklet i et fuldstændigt ensidigt politisk spor…   ,-4.0
"Langeland, Denmark",697,19,"['hvorerDan', 'dkpol']",2021-08-13 18:15:41,kan vi få  til at trende  og få  til at indkalde til klimakriseforhandlinger  ,0.0
"Gladsaxe, Danmark",41146,0,['DKpol'],2021-08-13 18:14:27,så går vi rundt om en enebærbusk  enebærbusk  enebærbusk  så går vi rundt om en enebærbusk  tidlig mandag morgen   så gør vi sådn  når vi vasker vort tøj   vasker vort tøj  vasker vort tøj  så gør vi sådn  når vi vasker vort tøj   tidlig mandag morgen    ,2.0
Denmark,23562,8,['dkpol'],2021-08-13 18:11:50,  lærer bruger elever målrettet  til egen agenda    i mine klasser synger alle mine elever med på følgende  vi hader inger  vi hader inger  vi hader inger – tramp – tramp – tramp  støj støj støj          forsætter beskeden   neutral undervisning ,-9.0
Denmark,52194,3,"['dkpol', 'twitterhjerne']",2021-08-13 18:11:23,er der nogen  der ved  hvornår billetsalget til de  julefrokost starter   ,0.0
,162,0,['dkpol'],2021-08-13 18:07:18, jeg opfordrer alle der ser  til at holde ham fast og give ham en olfert  af de store  ,0.0
"Boston, MA",46,0,['dkpol'],2021-08-13 18:06:48,den måske mere hårdhændede behandling af df’s fusk for eu midler er     radikale venstres situation med krænkelsessager  sidder man på en meget høj hest i et glashus og pløkker med sten  vil pøbelen slagte både hest og rytter på et tidspunkt ,0.0
Syddanmark,344459,3,"['dkpol', 'uddpol']",2021-08-13 18:05:14,skal man understøtte gode inklusionsindsatser  så er det ikke en spareøvelse  nok professionelle hænder  specialpædagogiske kompetencer og gode fysiske rammer kam være nogle af tiltagene  i ⁦⁩   ⁦⁩ ⁦⁩ ⁦⁩ ,0.0
Denmark,31971,0,['dkpol'],2021-08-13 18:05:06,  lige for god ordens skyld  så støtter jeg ikke    jeg støtter ingen i  og har ikke gjort det i et årti,5.0
København,12438,1,['dkpol'],2021-08-13 18:04:41, lukker i om hegaards afgang efter nye krænkelser i partiet  »har du igen dækket over en viden  du burde have truffet beslutning på «  det spørgsmål kander de fleste af os nok godt svaret på  og netop derfor klapper hun igen fuldstændig i  ,3.0
Denmark,23562,14,['dkpol'],2021-08-13 18:04:29,kristian hegaard træder ud af folketinget  ,0.0
,496,1,['dkpol'],2021-08-13 18:03:56,medlemskab af akasse er afgørende for flexsecuritymodellen  som er en væsentlig del af den danske arbejdsmarkedsmodel med denne plan undermineres modellen ved at svække incitament til at melde sig ind lad os i dialog finde gode alternativer    ,2.0
"Copenhagen, Denmark",5198,3,"['dkpol', 'uddpol']",2021-08-13 18:03:52,skal man understøtte gode inklusionsindsatser  så er det ikke en spareøvelse  nok professionelle hænder  specialpædagogiske kompetencer og gode fysiske rammer kam være nogle af tiltagene  i ⁦⁩   ⁦⁩ ⁦⁩ ⁦⁩ ,0.0
,7990,1,"['dkpol', 'dkmedier']",2021-08-13 18:03:26,her er løsningen for de afghanske tolke   og     ,0.0
Danmark,48175,1,['dkpol'],2021-08-13 18:02:57,dagens tegning  klæder skaber folk  pernille vermund har fremlagt nye borgerliges politiske program    roald als  politiken  ,0.0
Denmark,10848,6,"['dkpol', 'dkkrim']",2021-08-13 18:01:33,har indlæg i jp i dag om mine tanker for kriminalforsorgsforhandlingerne  vigtigst er flere fængselsbetjente  lærere og socialrådgivere  en løsning på straffesagsomkostninger og flere udslusningspladser   ,1.0
Denmark,52137,1,['dkpol'],2021-08-13 18:01:07,dagens tegning  klæder skaber folk  pernille vermund har fremlagt nye borgerliges politiske program    roald als  politiken  ,0.0
"København, Danmark",336,11,"['dkpol', 'dkgreen']",2021-08-13 17:59:04,en svinebonde får   kroner for et kilo bulk gris  mindre end en økoagurk koster  ikke noget at sige til  at de er nødt til at klippe haler og nosser af og producere sådan  at hver fjerde gris dør inden dag fem     ,0.0
"Frederiksberg, Denmark",31686,3,"['dkpol', 'dkforsvar']",2021-08-13 17:57:09,blev rigtig journalist af at skrive om krigene i irak og afghanistan  de dominerede i al den tid jeg var udlandsredaktør   aldrig havde jeg set for mig et kollaps  der gik  så  stærkt  vildere end sovjets exit  vildere end saigons fald    ,2.0
,2462,12,"['dkpol', 'dkgreen']",2021-08-12 23:50:55,hverken landmandens økonomi  danmarks klimaregnskab eller dyrevelfærden hænger sammen  så skulle vi ikke skynde os at plukke denne lavthængende frugt og omgående stoppe al produktion af smågrise til eksport        ,-1.0
"CPH,LNDN,NYC,MILAN,OSLO,JAPAN",25924,0,"['dkpol', 'justsaying']",2021-08-12 23:36:40,et af de skarpe spørgsmål jeg får så mange af på twitter………      ,0.0
Danmark,27537,0,"['dkmedier', 'dkpol']",2021-08-12 23:27:51,us højesteret afviser at behandle krav om vaccination  dvs   et krav om vaccination i forbindelse med en aktivitet er i almindelighed lovligt i usa     ,-2.0
Denmark,1126,5,"['klimaførst', 'dkpol', 'dkmedier', 'dkgreen']",2021-08-12 23:27:43,hos momentum er prioriteringen klar  det er på tide at sætte ørst     ,1.0
,711,47,"['stopdet', 'dkpol', 'dkmedier', 'sundpol', 'Covid19dk', 'coronadk', 'COVID19']",2021-08-12 23:26:18,   det er en skandale  at der ikke er udført en systematisk undersøgelse af koagulationssystemsaktivering før vaccinegodkendelserne   og at de regulatoriske myndigheder har godkendt vaccinerne på trods af det        ,-1.0
,805,8,"['EU', 'Brexit', 'dkpol']",2021-08-12 23:23:39,storbritanniens eksport er nu over førbrexit niveau  værre og sværere var det så heller ikke        ,-5.0
,711,1,"['COVID19dk', 'vaccination', 'dkpol', 'dkmedier']",2021-08-12 23:17:03,fint indslag  to fagfolk  super  det savner jeg mere af  fagfolk der taler for og imod  dog var det en traditionel logos vs  patos meningsudveksling  jeg ved godt hvor jeg satser mine penge      ,7.0
"Hjørring, Denmark",7712,0,[],2021-08-12 23:15:40, jep  hvis man er moralens vogter  hvilket flere i dkpol burde være  må man forvente at man selv skal leve op til det man prædiker ,0.0
,211,0,['dkpol'],2021-08-12 23:10:43,ja han har kørt over en eller andens tissekone med en kørestol og hvad så  ,1.0
København,231338,3,"['dkpol', 'dkvid']",2021-08-12 23:09:22,forslag om legalisering af hash kalder næsten på et gensyn med en serie på  om  hvilke videnskabelige erfaringer man har gjort sig med den slags i udlandet  uruguay  usa  portugal     ,0.0
København,231338,5,['dkpol'],2021-08-12 23:06:55,når  vil udvide velfærden  går partiet til  og tandlægeforeningen for viden og tal  der kan underbygge udspillet   når  vil fremlægge en økonomisk  plan  går partiet til cepos   værsgo  vurder selv hvor der er mest fornuft at finde  ,3.0
København,231338,5,"['uddpol', 'dkpol']",2021-08-12 23:06:20,klar melding fra  og   om at vi ikke får flere dimittender i arbejde ved at fattiggøre dem  der er flere glimrende værktøjer  der kan bruges i stedet for at gamble med den danske model   ,1.0
København,231338,6,"['dkpol', 'arbejde', 'klima']",2021-08-12 23:05:18,den skal jeg lige ha’ igen  så unge arbejdsløse skal betale klimaregningen for os midaldrende og vellønnede  seems fair…    ,1.0
København,231338,12,"['dkpol', 'ClimateEmergency']",2021-08-12 23:04:08,dagens klimatal   der er nu gået mere end   døgn siden rapporten fra fns klimapanel kom  og der har mig bekendt været nul kommentarer fra    er det larmende tavshed  er hun på ferie  eller planlægger hun nyt stort klimaudspil     ,0.0
